id;hip;hd;hr;gl;bf;proper;ra;dec;dist;pmra;pmdec;rv;mag;absmag;spect;ci;x;y;z;Xn;Yn;Zn;rarad;decrad;bayer;flam;con;comp;comp_primary;base;lum;var;var_min;var_max
94881;95176;181615;7342;;46Ups Sgr;;19.362117;-15.955018;546.4481;1.79;-6.27;9;4.52;-4.168;F2p;0.079;183.411949;-492.34429;-150.209092;0.335643859;-0.90099003;-0.274882632;5.068990504;-0.278467588;Ups;46;Sgr;1;94881;;4047.622487;Ups;4.597;4.447
94946;95241;181454;7337;;Bet1Sgr;;19.377303;-44.458965;96.1538;7.31;-22.43;-11;3.96;-0.955;B9V;-0.085;24.213622;-64.216561;-67.345884;0.25182179;-0.667852555;-0.70039753;5.072966055;-0.775955314;Bet-1;;Sgr;1;94946;;209.8939884;;;
94999;95294;181623;7343;;Bet2Sgr;;19.386976;-44.799778;41.1353;92.78;-53.73;19;4.27;1.199;F2III;0.35;10.367344;-27.285432;-28.985346;0.252030349;-0.66330942;-0.704634365;5.075498521;-0.781903637;Bet-2;;Sgr;1;94999;;28.86689018;;;
95052;95347;181869;7348;;Alp Sgr;;19.398103;-40.61594;55.7414;32.67;-120.81;-1;3.96;0.229;B8V;-0.105;15.143928;-39.50987;-36.286833;0.271681874;-0.70880656;-0.650985318;5.078411456;-0.708881879;Alp;;Sgr;1;95052;;70.53424143;;;
95077;95372;182568;7372;;2    Cyg;;19.402105;29.621338;258.3979;10.57;10.85;-21;4.99;-2.071;B3IV;-0.12;80.615025;-209.663862;127.717111;0.311980186;-0.811399249;0.494265282;5.079459197;0.516989868;;2;Cyg;1;95077;;586.6782664;;;
95207;95501;182640;7377;Gl 760;30Del Aql;;19.424972;3.114775;15.5255;253.06;80.67;-29.9;3.36;2.405;F0IV;0.319;5.650026;-14.436012;0.843584;0.363919101;-0.929825899;0.054335384;5.085445848;0.054363084;Del;30;Aql;1;95207;;9.506047937;;;
95289;95585;182835;7387;;32Nu  Aql;;19.441969;0.33857;869.5652;-0.86;-2.3;-1;4.64;-5.057;F2Ib;0.576;320.519466;-808.322022;5.138372;0.368597393;-0.929570344;0.005909128;5.089895631;0.005909162;Nu;32;Aql;1;95289;;9179.097861;;;
95473;95771;183439;7405;;6Alp Vul;;19.478427;24.664905;91.1577;-126.45;-106.99;-86;4.44;-0.359;M0 comp;1.502;31.268751;-76.712143;38.040745;0.343018209;-0.841532235;0.417306986;5.09944026;0.430483797;Alp;6;Vul;1;95473;;121.2271793;;;
95554;95853;184006;7420;;10Iot2Cyg;;19.495098;51.729779;37.2024;20.92;128.12;-20;3.76;0.907;A5Vn;0.148;8.790467;-21.299308;29.207404;0.236287632;-0.572525106;0.785094618;5.10380462;0.902854961;Iot-2;10;Cyg;1;95554;;37.77461094;;;
95648;95947;183912;7417;;6Bet1Cyg;Albireo;19.512023;27.959681;133.1558;-7.09;-5.63;-24;3.05;-2.572;K3II+...;1.088;45.350466;-108.51838;62.430012;0.34058198;-0.814972987;0.468849363;5.108235547;0.487988492;Bet-1;6;Cyg;1;95648;;930.6791832;;;
95752;96052;184171;7426;;8    Cyg;;19.529534;34.452968;263.8522;1.06;-3.58;-22;4.74;-2.367;B3IV;-0.15;84.812094;-200.358656;149.268877;0.321437888;-0.759359429;0.565729135;5.112819984;0.601317734;;8;Cyg;1;95752;;770.5485366;;;
95799;96100;185144;7462;Gl 764;61Sig Dra;;19.539149;69.661175;5.7547;598.43;-1738.81;28.2;4.67;5.87;K0V;0.786;0.784452;-1.840016;5.396152;0.136315012;-0.319741429;0.937694754;5.115337176;1.215816871;Sig;61;Dra;1;95799;;0.390840896;;;
95927;96229;184406;7429;Wo 9661;38Mu  Aql;;19.568153;7.378941;32.9924;212.76;-155.39;-25.1;4.45;1.858;K3III;1.176;13.058329;-30.00016;4.237222;0.395798093;-0.909305173;0.128430245;5.122930544;0.128786824;Mu;38;Aql;1;95927;;15.73258185;;;
96039;96341;184127;7424;;Iot Tel;;19.586942;-48.099202;113.6364;-7.04;-37.43;22;4.88;-0.398;G9III;1.096;30.630603;-69.435368;-84.579973;0.26954922;-0.611031043;-0.744303524;5.127849305;-0.839489434;Iot;;Tel;1;96039;;125.660852;;;
96138;96441;185395;7469;Gl 765A;13The Cyg;;19.607372;50.221103;18.3352;-8.15;262.98;-27.3;4.49;3.174;F4V;0.395;4.792178;-10.707751;14.090766;0.261364916;-0.583999684;0.768508988;5.133197867;0.876523594;The;13;Cyg;1;96138;Gl 765;4.681661397;;;
96162;96465;184707;7440;;52    Sgr;;19.611786;-24.883623;58.1395;68.7;-23.19;-19;4.59;0.768;B8/B9V;-0.075;21.600654;-48.11572;-24.463665;0.371531472;-0.827590881;-0.42077529;5.134353526;-0.434301151;;52;Sgr;1;96162;;42.93386635;;;
96165;96468;184930;7447;;41Iot Aql;;19.612022;-1.286601;119.9041;1.89;-20.75;-21;4.36;-1.034;B5III;-0.079;49.101431;-109.356067;-2.692266;0.409505855;-0.912029422;-0.022453494;5.134415233;-0.022455421;Iot;41;Aql;1;96165;;225.7355711;;;
96180;96483;184915;7446;;39Kap Aql;;19.614847;-7.027477;515.4639;1.29;-2.69;-19;4.93;-3.631;B0.5III;-0.046;209.897982;-466.549626;-63.064577;0.407202099;-0.905106305;-0.122345284;5.135154938;-0.122652615;Kap;39;Aql;1;96180;;2468.31169;;;
96377;96683;185734;7478;;12Phi Cyg;;19.656279;30.153321;81.6327;1.95;36.07;6;4.68;0.121;G8III-IV...;0.971;29.657091;-64.054037;41.00541;0.363299156;-0.784661502;0.502315984;5.146001877;0.526274734;Phi;12;Cyg;1;96377;;77.91121911;;;
96450;96757;185758;7479;;5Alp Sge;;19.668275;18.01389;130.3781;15.09;-19.72;2;4.39;-1.186;G0II;0.777;52.446573;-112.348474;40.319114;0.402265204;-0.861712772;0.309247596;5.149142443;0.314401698;Alp;5;Sge;1;96450;;259.656979;;;
96530;96837;185958;7488;;6Bet Sge;;19.68415;17.476041;134.7709;9.06;-33.9;-22;4.39;-1.258;G8II;1.041;54.860279;-116.256022;40.472581;0.407063238;-0.862619616;0.300306528;5.153298339;0.305014458;Bet;6;Sge;1;96530;;277.459756;;;
96811;97118;186675;7517;;15    Cyg;;19.737943;37.354355;88.6525;72.58;35.14;-24;4.89;0.152;G8III;0.948;30.968275;-63.300259;53.789134;0.349322072;-0.714026779;0.60674131;5.167381325;0.651956485;;15;Cyg;1;96811;;75.71815097;;;
96858;97165;186882;7528;;18Del Cyg;;19.749574;45.13081;50.5817;43.22;48.44;-20;2.86;-0.66;B9.5III;-0.002;15.779435;-32.006459;35.8481;0.311959365;-0.632767562;0.708716789;5.170426442;0.787681222;Del;18;Cyg;1;96858;;159.9558029;;;
96970;97278;186791;7525;;50Gam Aql;Tarazed;19.770994;10.613261;121.0654;15.72;-3.08;-2;2.72;-2.695;K3II;1.507;53.215608;-106.431852;22.297682;0.439560832;-0.879126918;0.184178816;5.176034186;0.185236351;Gam;50;Aql;1;96970;;1042.317429;;;
96981;97290;186648;7515;;56    Sgr;;19.772707;-19.761113;63.6537;-128.89;-89.81;20;4.87;0.851;K0III;1.061;26.81435;-53.569015;-21.52133;0.421253596;-0.84156954;-0.33810022;5.176482496;-0.344896487;;56;Sgr;1;96981;;39.77406691;;;
97056;97365;187076;7536;;7Del Sge;;19.789795;18.534286;182.1494;-4.58;11.1;3;3.68;-2.622;M2II + B6;1.313;77.993677;-154.087523;57.900217;0.428185199;-0.845940327;0.317872126;5.180956248;0.323484316;Del;7;Sge;1;97056;;974.5407418;Del;3.734;3.624
97124;97433;188119;7582;;63Eps Dra;;19.80285;70.26793;45.3721;80.18;39.02;3;3.84;0.556;G8III;0.888;6.964788;-13.643765;42.707954;0.153503761;-0.300708255;0.941282286;5.184374024;1.226406738;Eps;63;Dra;1;97124;;52.19152658;;;
97338;97649;187642;7557;Gl 768;53Alp Aql;Altair;19.846388;8.868322;5.1295;536.82;385.54;-26.1;0.76;2.21;A7IV-V;0.221;2.355468;-4.4873;0.790749;0.459200312;-0.874802612;0.15415713;5.195772106;0.154781417;Alp;53;Aql;1;97338;;11.37627286;Alp;0.803;0.753
97368;97679;187811;7565;;12    Vul;;19.851141;22.610046;193.0502;23.35;-16.65;-31;4.9;-1.528;B2.5V;-0.153;83.025513;-157.691194;74.219432;0.430072142;-0.816840356;0.384456644;5.19701653;0.394619751;;12;Vul;1;97368;;355.7951306;V395;4.936;4.826
97493;97804;187929;7570;;55Eta Aql;;19.874547;1.005661;423.7288;6.94;-7.3;-15;3.87;-4.265;F6Ibv SB;0.63;199.669191;-373.661462;7.43694;0.471219306;-0.881841079;0.017551179;5.203144132;0.017552087;Eta;55;Aql;1;97493;;4425.883724;Eta;4.286;3.606
97575;97886;188260;7592;;13    Vul;;19.891026;24.079614;102.5641;22.78;36.29;-28;4.57;-0.485;B9.5III;-0.047;44.487071;-82.396016;41.846629;0.433748953;-0.803361176;0.408004643;5.20745846;0.420268543;;13;Vul;1;97575;;136.1444682;;;
97627;97938;188310;7595;;59Xi  Aql;;19.904134;8.461453;56.2746;101.43;-81.28;-42;4.71;0.958;K0III;1.023;26.612383;-48.887669;8.280414;0.472902215;-0.868734189;0.147143009;5.210889981;0.147680209;Xi;59;Aql;1;97627;;36.04126286;;;
97721;98032;188114;7581;;Iot Sgr;;19.921026;-41.868288;55.7414;23.37;51.6;36;4.12;0.389;K0III;1.063;20.00728;-36.369941;-37.203168;0.358930346;-0.652476274;-0.667424356;5.215312338;-0.730739478;Iot;;Sgr;1;97721;;60.86953723;;;
97725;98036;188512;7602;Gl 771A;60Bet Aql;Alshain;19.921887;6.406763;13.6986;46.35;-481.32;-40.7;3.71;3.027;G8IVvar;0.855;6.563854;-11.925647;1.528534;0.479162396;-0.870574146;0.111583227;5.215537811;0.111819116;Bet;60;Aql;1;97725;Gl 771;5.360434578;;;
97744;98055;189037;7619;;24Psi Cyg;;19.927167;52.438948;86.2813;-36.62;-31.02;-10;4.91;0.23;A4Vn;0.124;25.425469;-46.044014;68.39548;0.294681107;-0.53364998;0.792703402;5.216920093;0.915232295;Psi;24;Cyg;1;97744;;70.4693069;;;
97755;98066;188376;7597;;58Ome Sgr;;19.930651;-26.299506;25.9875;203.96;74.4;-21;4.7;2.626;G3/G5III;0.748;11.280499;-20.384256;-11.514028;0.434074036;-0.784386955;-0.443060241;5.217832252;-0.459012977;Ome;58;Sgr;1;97755;;7.755324958;;;
97757;98068;188892;7613;;22    Cyg;;19.931045;38.486705;442.4779;1.46;0.6;-30;4.95;-3.279;B5IV;-0.086;167.732556;-303.025518;275.368444;0.379075556;-0.684837634;0.62233265;5.217935377;0.671719725;;22;Cyg;1;97757;;1784.842916;;;
97762;98073;189276;7633;;;;19.932051;58.845969;280.8989;-9;-20.86;5;4.98;-2.263;K5II-III;1.584;70.410013;-127.123777;240.387588;0.250659625;-0.452560608;0.855779741;5.218198701;1.027055911;;;Cyg;1;97762;;700.1643594;;;
97799;98110;188947;7615;;21Eta Cyg;;19.938438;35.083424;41.3736;-34;-27.6;-27;3.89;0.806;K0IIIvar;1.019;16.453496;-29.589591;23.780105;0.397681033;-0.715180477;0.574765188;5.219870819;0.612321255;Eta;21;Cyg;1;97799;;41.45720318;;;
97851;98162;188603;7604;;59    Sgr;;19.94912;-27.169899;255.102;9.6;-14.95;-16;4.54;-2.494;K3III;1.462;110.848419;-198.041135;-116.487313;0.434525872;-0.776321373;-0.45663034;5.222667285;-0.474204191;;59;Sgr;1;97851;;866.163742;;;
98026;98337;189319;7635;;12Gam Sge;;19.979285;19.492148;79.2393;64.37;22.58;-33;3.51;-0.985;K5III;1.571;36.997433;-64.89161;26.440286;0.46690762;-0.818932146;0.333676421;5.230564515;0.340202156;Gam;12;Sge;1;98026;;215.7744409;;;
98042;98353;189005;7618;;60    Sgr;;19.982555;-26.195767;96.0615;34.5;24.74;-49;4.84;-0.073;G8II/III;0.882;42.755999;-74.842869;-42.405153;0.445089854;-0.779114099;-0.441437548;5.231420547;-0.457202387;;60;Sgr;1;98042;;93.15367652;;;
98101;98412;189103;7623;;The1Sgr;;19.995605;-35.276305;158.9825;6.02;-25.15;1;4.37;-1.637;B2.5IV;-0.15;64.765423;-112.475668;-91.815589;0.407374541;-0.707472005;-0.577520098;5.234837127;-0.615687677;The-1;;Sgr;1;98101;;393.3688807;;;
98184;98495;188228;7590;;Eps Pav;;20.009845;-72.910504;32.2165;80.54;-131.34;-2;3.97;1.43;A0V;-0.032;4.754832;-8.186656;-30.794025;0.147589962;-0.254113762;-0.955846383;5.238565042;-1.272528347;Eps;;Pav;1;98184;;23.33458062;;;
98232;98543;189849;7653;;15    Vul;;20.018346;27.753573;72.4638;57.99;3.76;-21;4.66;0.359;A4III;0.184;32.330025;-55.381221;33.744109;0.446154149;-0.764260514;0.465668499;5.2407906;0.484391229;;15;Vul;1;98232;;62.57487634;NT;4.666;4.656
98298;98608;189124;7625;;;;20.029093;-59.375893;145.7726;19.73;-26.89;-10;4.95;-0.868;M6III;1.356;37.617287;-64.023795;-125.441295;0.25805458;-0.439203218;-0.860527253;5.243604202;-1.036304835;;;Pav;1;98298;;193.7313925;NU;5.137;4.857
98375;98688;189763;7650;;62    Sgr;;20.044299;-27.709845;137.5516;32.28;14.35;10;4.43;-1.262;M4III;1.64;62.107193;-104.748215;-63.960733;0.451519234;-0.761519423;-0.464994468;5.247585323;-0.483628026;;62;Sgr;1;98375;;278.4838408;V3872;4.499;4.349
98389;98702;190940;7685;;67Rho Dra;;20.04696;67.873565;131.406;16.43;47.8;-9;4.51;-1.083;K3III;1.313;25.272265;-42.555784;121.728524;0.192322002;-0.323849626;0.926354383;5.248281907;1.184617181;Rho;67;Dra;1;98389;;236.1565524;;;
98448;98761;189831;7652;;;;20.059291;-37.940699;112.3596;64.71;-85.44;-38;4.77;-0.483;K4III;1.417;45.491792;-76.04313;-69.083591;0.404876771;-0.676783559;-0.614843689;5.251510206;-0.662190111;;;Sgr;1;98448;;135.8939117;;;
98527;98842;190056;7659;;;;20.072108;-32.056296;89.1266;43.01;-10.78;-12;4.99;0.24;K1III/IV;1.208;38.996702;-64.692445;-47.304087;0.437542799;-0.725848905;-0.530751616;5.254865525;-0.559487903;;;Sgr;1;98527;;69.82324041;;;
98804;99120;190421;7673;;Xi  Tel;;20.1231;-52.880793;331.1258;-12.72;6.88;36;4.93;-2.67;M1II;1.591;105.437453;-169.74555;-264.033901;0.318421135;-0.512631604;-0.797382448;5.268215337;-0.922943947;Xi;;Tel;1;98804;;1018.591388;;;
98924;99240;190248;7665;Gl 780;Del Pav;;20.145157;-66.182068;6.1084;1210.29;-1130.34;-21.7;3.55;4.62;G5IV-Vvar;0.751;1.313772;-2.087713;-5.587991;0.215076288;-0.341777389;-0.914804368;5.273989829;-1.155094997;Del;;Pav;1;98924;;1.235947433;;;
98939;99255;192907;7750;;1Kap Cep;;20.148145;77.711419;96.5251;11.11;23.72;-23;4.38;-0.543;B9III;-0.046;10.954137;-17.379882;94.313317;0.113484855;-0.180055571;0.977085929;5.274772082;1.356320133;Kap;1;Cep;1;98939;;143.6150653;;;
98986;99303;191610;7708;;28    Cyg;;20.157116;36.839621;317.4603;3.15;12.96;-14;4.93;-2.578;B2.5V;-0.139;135.974862;-214.620058;190.341877;0.428320839;-0.67605322;0.599576946;5.277120693;0.64297269;;28;Cyg;1;98986;;935.8365436;V1624;4.966;4.866
99156;99473;191692;7710;;65The Aql;;20.188413;-0.821461;87.7963;35.48;6.05;-27;3.24;-1.477;B9.5III;-0.066;47.588681;-73.769106;-1.258706;0.542035154;-0.840230237;-0.014336663;5.28531406;-0.014337198;The;65;Aql;1;99156;;339.4689054;;;
99320;99639;192514;7730;;30    Cyg;;20.22168;46.815675;187.2659;13.39;1.93;-26;4.8;-1.562;A5IIIn;0.1;70.407065;-107.081758;136.545862;0.375973762;-0.571816641;0.729154972;5.294023569;0.81708767;;30;Cyg;1;99320;;367.1131997;;;
99336;99655;192696;7740;;33    Cyg;;20.223288;56.567722;48.8281;60.85;82.26;-18;4.28;0.837;A3IV-Vn;0.114;14.789098;-22.47197;40.748751;0.302880882;-0.460226181;0.834534848;5.294444398;0.987293001;;33;Cyg;1;99336;;40.29025351;;;
99356;99675;192577;7735;;31    Cyg;;20.227196;46.741329;271.0027;4.2;1.87;-8;3.8;-3.365;K2II+...;1.27;102.254717;-155.030652;197.362343;0.37731992;-0.572063127;0.728267073;5.295467486;0.815790081;;31;Cyg;1;99356;;1931.968317;V695;3.908;3.788
99423;99742;192425;7724;;67Rho Aql;;20.237949;15.197609;45.977;55.69;57.98;-23;4.94;1.627;A2V;0.072;24.533517;-36.968946;12.052766;0.533604128;-0.804074777;0.262147726;5.298282773;0.265248308;Rho;67;Aql;1;99423;;19.46256159;;;
99451;99770;192640;7736;;29    Cyg;;20.242229;36.806302;42.6985;69.22;68.67;-17;4.93;1.778;A2V;0.151;18.93548;-28.464099;25.581078;0.443469443;-0.666629952;0.599109524;5.299403039;0.642391159;;29;Cyg;1;99451;;16.93557709;V1644;4.947;4.917
99505;99824;192685;7739;;;;20.254415;25.591957;303.9514;6.9;-5.02;-7;4.79;-2.624;B3V;-0.181;152.562751;-227.755924;131.294561;0.501931398;-0.749316911;0.43195906;5.302593511;0.446663911;;;Vul;1;99505;;976.3375666;QR;4.818;4.748
99529;99848;192909;7751;;32    Cyg;;20.257867;47.714208;324.6753;3.88;1.2;-14;3.96;-3.597;K3Ib-II comp;1.451;121.738655;-181.384936;240.194033;0.374955086;-0.558665645;0.739797678;5.303497122;0.832770032;;32;Cyg;1;99529;;2392.213848;V1488;3.985;3.935
99554;99874;192806;7744;;23    Vul;;20.262816;27.814242;103.8422;-34.37;5.77;3;4.5;-0.582;K3III;1.258;51.282167;-76.194551;48.453459;0.493847078;-0.733753243;0.46660663;5.304792799;0.48545011;;23;Vul;1;99554;;148.8675359;;;
99706;100027;192876;7747;;5Alp1Cap;;20.29413;-12.508212;174.5201;22.24;0.75;-26;4.3;-1.909;G3Ib;0.928;96.287073;-140.560798;-37.797433;0.551724833;-0.805413233;-0.216579254;5.31299088;-0.218309486;Alp-1;5;Cap;1;99706;;505.3589948;;;
99723;100044;193237;7763;;34    Cyg;;20.296445;38.03293;100000;-3.53;-6.88;-9;4.77;-15.23;B2pe;0.377;44552.93615;-64954.35205;61611.42763;0.445529361;-0.64954352;0.616114276;5.313596894;0.663799858;;34;Cyg;1;99723;;107646521.4;P;4.868;4.688
99743;100064;192947;7754;;6Alp2Cap;;20.300904;-12.544852;32.4465;61.78;2.85;0.7;3.58;1.024;G6/G8III;0.883;17.945333;-26.097385;-7.047505;0.553074538;-0.804320497;-0.217203859;5.314764238;-0.218948968;Alp-2;6;Cap;1;99743;;33.91563869;;;
99985;100310;193432;7773;;8Nu  Cap;;20.344393;-12.75908;77.6398;15.71;-14.63;-2;4.77;0.32;B9IV;-0.047;43.612148;-61.902343;-17.146901;0.561724116;-0.79730168;-0.220851947;5.326149706;-0.222687948;Nu;8;Cap;1;99985;;64.86344335;;;
100020;100345;193495;7776;;9Bet Cap;;20.350187;-14.781367;100.2004;48.42;14;-19;3.05;-1.954;A5:n;0.79;55.920163;-79.116953;-25.564218;0.558083231;-0.789587197;-0.255130898;5.327666598;-0.257983524;Bet;9;Cap;1;100020;;526.7444883;;;
100128;100453;194093;7796;;37Gam Cyg;Sadr;20.370473;40.256679;561.7978;2.43;-0.93;-8;2.23;-6.518;F8Ib;0.673;249.318228;-348.795593;363.040966;0.443786409;-0.620856103;0.646212865;5.332977255;0.702611598;Gam;37;Cyg;1;100128;;35253.31812;;;
100260;100587;194317;7806;;39    Cyg;;20.397671;32.190172;76.6284;35.71;-5.81;-15;4.43;0.008;K3III;1.331;38.085495;-52.487418;40.822262;0.497015402;-0.68496038;0.532730189;5.340097862;0.561824487;;39;Cyg;1;100260;;86.4569678;;;
100425;100751;193924;7790;;Alp Pav;Peacock;20.427459;-56.73509;54.8246;7.71;-86.15;2;1.94;-1.755;B2IV;-0.118;17.850262;-24.200974;-45.841245;0.32558855;-0.441425455;-0.83614372;5.347896379;-0.990214122;Alp;;Pav;1;100425;;438.5306978;;;
100701;101027;194943;7822;Gl 791.1A;11Rho Cap;;20.481004;-17.813687;30.2663;-15.79;-7.66;18.4;4.77;2.365;F3V;0.386;17.427785;-22.947733;-9.2592;0.57581485;-0.758194196;-0.305924411;5.361914305;-0.310907487;Rho;11;Cap;1;100701;Gl 791.1;9.862794856;;;
100750;101076;195295;7834;;41    Cyg;;20.489926;30.368555;235.8491;6.87;-0.64;-18;4.01;-2.853;F5II;0.404;123.449711;-161.764331;119.235866;0.523426678;-0.685880637;0.505559979;5.364250173;0.530031274;;41;Cyg;1;100750;;1205.591008;;;
100767;101093;195725;7850;;2The Cep;;20.493015;62.994105;41.841;45;-13.31;-7;4.21;1.102;A7III;0.199;11.538446;-15.094197;37.278593;0.275768887;-0.360751344;0.890958462;5.365058741;1.099454537;The;2;Cep;1;100767;;31.56457891;;;
100775;101101;195135;7831;;69    Aql;;20.494167;-2.885531;61.2745;71.88;-22.39;-23;4.91;0.974;K2III;1.16;37.179947;-48.607366;-3.084593;0.606776832;-0.79327234;-0.050340566;5.365360322;-0.050362011;;69;Aql;1;100775;;35.5140335;;;
100812;101138;195556;7844;;45Ome1Cyg;;20.500983;48.951569;278.5515;10.01;7.64;-22;4.94;-2.285;B2.5IV;-0.087;111.394275;-145.094477;210.07079;0.399905493;-0.520889232;0.754154223;5.367144704;0.854366051;Ome-1;45;Cyg;1;100812;;714.4963261;V2014;4.961;4.921
101095;101421;195810;7852;;2Eps Del;;20.553547;11.303263;101.3171;10.75;-28.54;-19;4.03;-0.998;B6III;-0.123;61.580495;-77.965441;19.858319;0.607799621;-0.769519074;0.196001652;5.380906149;0.197279151;Eps;2;Del;1;101095;;218.3735328;;;
101148;101474;196093;7866;;47    Cyg;;20.565052;35.250852;847.4576;-2.26;-5.35;-4;4.61;-5.031;K2Ib comp;1.593;430.589579;-541.795293;489.116345;0.508095719;-0.639318466;0.577157306;5.383917994;0.615243427;;47;Cyg;1;101148;;8961.898069;;4.657;4.547
101263;101589;196180;7871;;4Zet Del;;20.588482;14.674213;67.4764;45.08;11.71;-25;4.64;0.494;A3V;0.12;40.925879;-50.85202;17.09324;0.606521376;-0.75362675;0.253321754;5.390051923;0.256113336;Zet;4;Del;1;101263;;55.25861556;;;
101285;101612;195627;7848;;Phi1Pav;;20.593003;-60.581749;27.7932;70.15;-185.58;-20;4.75;2.53;F1III;0.291;8.571694;-10.624832;-24.209317;0.308409755;-0.382281709;-0.871051804;5.391235448;-1.05735099;Phi-1;;Pav;1;101285;;8.472274141;;;
101365;101692;196321;7873;;70    Aql;;20.61212;-2.549957;398.4064;9.09;-16.05;-10;4.91;-3.092;K5II;1.606;251.457146;-308.516947;-17.725279;0.631157396;-0.774377487;-0.044490447;5.396240415;-0.044505148;;70;Aql;1;101365;;1502.449903;;;
101442;101769;196524;7882;;6Bet Del;;20.625816;14.595087;30.931;118.28;-47.65;-23;3.64;1.188;F5IV;0.425;18.994041;-23.134214;7.794139;0.614077818;-0.747929715;0.251984708;5.399826078;0.254732324;Bet;6;Del;1;101442;;29.16083799;;;
101445;101772;196171;7869;Gl 794.1;Alp Ind;;20.626116;-47.291502;30.1477;49.2;66.07;-1.3;3.11;0.714;K0III;0.998;12.976855;-15.802893;-22.152943;0.430442621;-0.524182375;-0.734813701;5.39990459;-0.825392413;Alp;;Ind;1;101445;;45.12321133;;;
101446;101773;195961;7859;;Rho Pav;;20.626465;-61.529918;58.1395;59.15;-71.7;8;4.86;1.038;Fm delta Del;0.447;17.590562;-21.417286;-51.108529;0.302557848;-0.36837754;-0.879067226;5.399995919;-1.073899664;Rho;;Pav;1;101446;;33.48112174;Rho;4.874;4.844
101519;101847;196574;7884;;71    Aql;;20.638967;-1.105121;103.4126;15.66;-17.01;-6;4.31;-0.763;G8III SB;0.949;65.883837;-79.683729;-1.994498;0.637096804;-0.770541781;-0.019286799;5.403269022;-0.019287997;;71;Aql;1;101519;;175.8733354;;;
101539;101867;196724;7891;;29    Vul;;20.642038;21.201174;71.3776;74.38;-2.48;-18;4.81;0.542;A0V;-0.03;42.445603;-51.252204;25.813199;0.594662793;-0.718043252;0.361642854;5.404072826;0.370030284;;29;Vul;1;101539;;52.86886659;;;
101629;101958;196867;7906;;9Alp Del;;20.660635;15.912072;77.821;54.14;7.91;-3;3.77;-0.685;B9V;-0.057;48.015095;-57.406003;21.335542;0.616994063;-0.737667249;0.274161756;5.408941597;0.277718046;Alp;9;Del;1;101629;;163.6816521;;;
101767;102098;197345;7924;;50Alp Cyg;Deneb;20.690532;45.280338;432.9004;1.56;1.55;-5;1.25;-6.932;A2Ia;0.092;197.250632;-232.113407;307.600832;0.455648995;-0.536182011;0.710557976;5.416768542;0.790290983;Alp;50;Cyg;1;101767;;51617.86055;Alp;1.294;1.224
101950;102281;197461;7928;;11Del Del;;20.724315;15.074581;68.4463;-19.61;-41.74;9;4.43;0.253;A7IIIp d Del;0.302;43.241717;-49.981753;17.801271;0.631761205;-0.730233088;0.260076454;5.425612992;0.263101067;Del;11;Del;1;101950;;68.99220098;Del;4.456;4.386
102002;102333;197157;7920;NN 4158;Eta Ind;;20.733966;-51.920971;24.1721;155.49;-53.64;-1.6;4.51;2.593;A6:var;0.278;9.78249;-11.249611;-19.027319;0.404701702;-0.465396511;-0.787160363;5.428139582;-0.906191891;Eta;;Ind;1;102002;;7.994660025;;;
102057;102388;197752;7939;;30    Vul;;20.747919;25.270617;99.6016;-27.74;-177.6;31;4.92;-0.071;K2III;1.183;59.35045;-67.750673;42.51946;0.59587848;-0.680216713;0.426895351;5.431792385;0.441055462;;30;Vul;1;102057;;92.98223906;;;
102064;102395;197051;7913;;Bet Pav;;20.749314;-66.203212;41.425;-42.4;10.57;10;3.42;0.334;A5IV;0.163;11.018527;-12.568841;-37.903223;0.265987375;-0.303411973;-0.914984261;5.432157735;-1.155464033;Bet;;Pav;1;102064;;64.03243245;;;
102091;102422;198149;7957;Gl 807;3Eta Cep;;20.754811;61.838782;14.2653;86.08;817.89;-86.8;3.41;2.639;K0IV;0.912;4.44524;-5.055924;12.575933;0.311612094;-0.354421148;0.881575081;5.433596752;1.079290349;Eta;3;Cep;1;102091;;7.663020723;;;
102100;102431;198084;7955;Wo 9706;;;20.755878;57.579725;27.2926;-62.95;-235.56;-32.4;4.52;2.34;F8IV-V;0.535;9.664508;-10.986162;23.038483;0.354107267;-0.402532628;0.844129288;5.433876082;1.00495579;;;Cep;1;102100;;10.09252886;;;
102122;102453;197912;7942;;52    Cyg;;20.761043;30.719715;61.6523;-8.01;24.04;-1;4.22;0.27;K0III;1.051;35.06106;-39.747089;31.494379;0.568690219;-0.644697586;0.510838671;5.435228315;0.536160175;;52;Cyg;1;102122;;67.92036326;;;
102154;102485;197692;7936;Gl 805;16Psi Cap;;20.76826;-25.270898;14.6778;-51.38;-156.66;25.8;4.13;3.297;F5V;0.426;8.799322;-9.937473;-6.266031;0.599498699;-0.677041042;-0.426905326;5.437117756;-0.441060367;Psi;16;Cap;1;102154;;4.18022829;;;
